36	182
211	41
199	179
199	92
255	117
243	241
88	203
16	22
136	52
211	72
77	32
230	163
248	12
253	149
103	5
62	97
225	159
198	169
221	119
55	203
109	59
16	199
83	192
97	37
10	56
21	27
205	24
243	205
13	85
203	163
243	43
218	74
105	86
34	188
237	12
83	81
129	22
214	120
175	43
20	122
43	97
31	155
173	235
50	218
43	87
129	126
57	11
176	144
140	187
162	249
135	246
91	160
157	216
11	85
34	242
154	33
68	38
17	198
94	252
56	109
10	203
165	52
222	4
175	144
107	9
194	152
24	169
31	208
44	7
154	112
34	182
211	146
218	155
2	119
249	207
119	158
221	206
184	96
23	201
204	192
103	169
181	231
9	102
100	128
17	255
176	42
14	101
248	217
18	102
47	242
181	24
115	232
170	189
74	203
151	84
120	75
123	210
32	39
215	211
155	203
26	231
157	87
159	30
90	120
139	38
234	237
107	240
195	57
179	199
41	49
200	10
85	127
188	5
56	112
42	153
167	249
134	145
55	218
68	131
231	37
69	22
157	135
115	148
254	191
223	122
248	120
33	56
131	127
77	107
152	201
192	78
12	247
149	69
76	215
164	200
123	171
97	190
231	220
172	10
140	102
224	147
55	176
97	180
198	69
157	24
152	212
63	173
33	83
229	63
168	183
228	148
99	198
170	48
47	30
63	56
213	245
61	38
89	154
68	61
63	200
188	210
85	169
53	246
22	246
248	61
230	166
200	188
98	91
125	178
114	84
140	167
162	252
116	226
37	244
6	187
170	82
22	152
172	5
59	100
9	172
138	242
203	191
44	28
132	73
167	109
135	135
81	122
146	108
223	185
152	140
130	176
45	124
6	5
128	174
124	139
145	216
171	120
231	231
221	232
109	181
15	103
235	22
82	181
133	41
213	144
220	210
142	59
90	74
23	127
67	108
169	149
69	106
141	51
178	119
241	234
147	255
217	10
175	81
23	161
246	55
255	239
94	181
152	238
221	33
9	235
205	126
23	113
165	43
223	232
15	173
215	60
159	130
21	238
206	253
164	50
52	44
15	40
161	166
10	43
93	249
3	228
240	151
36	225
144	197
217	174
2	9
110	46
122	69
21	159
138	127
23	165
61	186
83	223
50	63
60	74
1	143
159	33
78	178
163	235
169	72
65	223
174	77
9	94
212	192
27	44
100	185
43	168
247	184
116	67
104	93
5	98
196	114
34	112
177	25
229	147
83	140
227	4
98	227
235	244
55	237
64	235
75	68
168	218
7	138
31	19
3	165
212	41
129	53
33	225
39	37
202	18
23	82
89	69
201	80
229	229
33	156
101	62
9	37
45	152
208	162
192	70
180	36
196	120
58	239
191	213
83	114
171	174
40	253
64	30
163	59
197	111
165	119
32	48
157	254
74	14
26	135
229	99
209	238
174	142
141	89
94	4
226	190
216	26
149	90
225	82
13	241
81	119
227	19
195	49
57	122
73	9
181	55
251	190
93	21
93	96
145	249
14	174
219	241
144	209
65	209
248	164
194	169
177	251
14	238
147	164
167	123
136	255
47	243
170	11
250	60
196	124
22	214
84	103
59	210
134	142
1	234
234	248
55	48
54	43
59	104
190	97
77	156
196	192
235	39
160	220
242	217
196	227
190	210
238	22
30	193
51	148
186	245
142	58
90	219
166	82
97	91
115	43
221	227
72	14
75	29
221	213
84	255
63	234
24	163
101	191
17	51
255	209
221	129
141	17
179	187
109	203
15	70
26	248
189	129
162	96
142	236
30	144
241	131
115	98
253	206
155	230
78	128
203	237
216	161
8	122
226	118
156	181
18	156
148	38
81	195
224	205
181	218
81	218
160	35
71	128
199	178
241	53
80	170
96	109
146	86
31	50
89	95
5	108
67	12
124	63
71	118
184	15
30	138
176	170
121	255
101	133
28	107
28	182
42	162
11	45
124	204
100	70
161	181
19	176
55	50
181	130
114	218
173	122
168	60
1	44
214	206
81	104
26	196
235	250
18	16
6	57
178	163
80	168
241	40
10	135
135	162
153	102
17	135
93	236
17	25
113	110
149	144
205	184
105	243
6	191
28	208
70	151
170	247
252	96
137	97
166	122
112	117
16	189
132	99
123	209
32	155
82	244
197	85
87	135
7	218
177	223
136	240
138	156
247	89
163	167
220	145
114	106
83	14
85	184
81	231
129	71
103	72
211	170
203	35
70	230
14	29
27	7
135	185
255	4
82	89
135	14
118	30
204	159
170	84
198	104
240	120
129	88
37	66
6	188
123	211
43	83
12	112
223	212
135	163
18	34
79	251
155	60
74	211
17	144
57	90
20	59
224	59
218	144
62	169
188	87
214	31
85	79
13	253
46	108
181	30
87	84
94	245
98	128
82	47
137	17
87	137
157	183
35	124
117	137
89	92
254	199
46	211
84	255
117	210
39	19
172	166
179	4
132	165
158	168
21	41
180	131
230	34
220	52
198	66
60	60
25	180
194	72
184	15
236	184
247	9
48	245
37	194
23	236
88	86
130	23
250	29
189	212
252	213
157	101
139	158
241	190
214	246
192	49
15	38
143	80
250	251
180	63
1	116
8	88
1	106
249	253
2	247
166	131
32	110
57	184
82	160
253	60
130	33
85	201
17	239
122	236
231	158
166	175
77	32
175	170
61	149
143	46
178	250
248	244
47	167
167	24
187	211
12	172
156	120
159	84
129	165
77	191
59	7
26	224
10	25
45	220
165	81
170	143
116	80
37	28
255	213
222	210
122	186
164	219
241	12
34	155
5	9
255	249
71	115
137	10
141	88
6	114
98	56
166	174
28	27
93	182
95	94
69	140
67	168
97	209
208	146
96	72
160	108
78	188
254	151
116	80
66	69
140	229
5	225
208	134
174	254
93	92
51	82
200	59
205	171
250	101
164	146
156	27
234	201
255	216
37	126
0	204
254	214
122	36
23	132
184	208
235	253
82	25
58	55
95	168
253	237
211	71
73	63
133	121
18	144
160	21
176	202
254	250
89	38
63	118
18	168
103	120
206	9
129	199
205	2
62	139
128	205
33	84
214	168
88	90
254	167
101	130
203	13
139	202
198	132
113	106
40	213
214	60
71	135
63	150
116	33
212	3
155	145
52	81
245	88
184	44
108	175
104	45
123	5
29	46
148	23
210	220
138	66
59	99
184	79
46	183
28	132
42	61
255	92
126	107
148	73
69	203
155	14
254	231
61	154
180	11
236	30
127	138
194	255
175	87
122	73
41	50
44	205
19	83
146	74
250	227
161	49
34	118
192	5
156	102
107	73
56	4
80	140
237	153
154	219
127	136
248	121
186	228
94	19
148	139
198	210
186	53
93	148
253	94
199	11
151	231
209	73
254	34
162	208
200	252
14	55
118	64
236	175
124	144
203	76
210	15
3	252
170	66
66	150
162	3
141	116
193	126
58	60
168	39
94	222
46	7
204	80
122	214
102	222
101	41
185	49
213	111
113	1
79	96
48	45
117	174
235	195
33	103
232	112
246	131
45	74
15	116
188	99
46	50
120	144
110	69
82	187
163	206
223	244
31	211
199	40
61	29
107	74
212	214
41	244
53	89
222	99
109	250
46	20
30	71
111	105
250	33
47	235
152	63
153	150
135	58
104	3
34	134
193	149
221	175
132	223
253	220
141	144
23	100
58	19
236	19
206	99
115	171
149	196
10	150
253	142
11	201
136	245
157	122
117	36
236	187
105	141
218	30
117	46
159	91
60	47
54	109
72	90
206	182
123	114
248	137
143	9
58	47
7	204
235	7
78	48
166	3
91	85
53	235
228	238
86	6
211	82
99	188
108	20
183	156
177	52
95	225
9	255
128	127
72	186
223	225
252	214
116	202
97	172
60	26
119	128
25	51
123	199
56	191
59	210
10	221
148	166
73	71
9	111
212	166
29	46
230	26
134	117
143	216
175	117
234	141
182	51
223	193
157	123
237	10
195	85
46	93
222	130
246	215
184	204
11	208
196	202
156	43
151	120
57	60
40	40
113	202
118	17
108	219
114	58
161	239
167	81
250	138
95	217
10	117
245	84
142	8
211	142
252	172
240	242
191	166
190	189
30	78
142	222
87	198
242	158
174	189
126	195
169	169
161	179
16	139
99	246
47	238
37	245
115	251
231	165
149	232
18	157
12	103
226	148
1	213
219	120
208	170
65	146
93	40
32	30
142	153
222	125
232	241
145	108
147	162
47	204
69	216
83	175
179	78
90	246
114	153
229	179
180	195
48	19
98	117
159	166
165	237
178	173
6	97
197	181
72	102
90	43
10	159
23	245
117	60
170	62
254	196
180	149
139	255
191	25
127	20
186	162
188	186
196	99
58	83
123	10
19	103
155	235
60	158
218	64
242	137
181	200
199	186
14	33
162	189
77	106
212	33
7	161
146	182
151	49
164	89
174	116
28	30
129	9
171	109
198	23
93	116
220	95
229	192
213	10
180	148
236	172
114	65
78	127
246	86
249	56
47	87
248	211
235	81
226	194
38	51
40	1
90	97
41	53
39	120
38	9
61	188
86	90
229	27
102	133
141	78
125	252
104	122
73	9
41	204
142	213
91	70
34	253
205	83
109	69
104	72
181	57
4	30
53	202
16	70
195	167
217	139
142	73
14	23
115	158
22	167
68	127
244	227
172	127
48	255
127	82
86	52
205	208
189	42
95	63
77	172
188	179
247	230
183	103
39	98
103	1
203	248
90	107
212	123
160	14
183	177
147	110
169	201
145	51
201	75
175	134
233	248
55	151
128	175
150	21
121	109
134	82
218	186
237	118
97	53
90	35
196	246
78	255
115	189
101	150
148	48
196	183
254	166
106	66
135	124
104	130
243	31
143	61
157	212
2	62
27	233
189	217
17	235
219	160
17	144
224	103
188	225
241	128
28	239
203	155
232	162
68	135
22	158
127	57
186	46
138	173
116	106
150	30
79	198
181	78
206	107
124	58
247	186
12	93
163	12
134	41
231	150
142	197
74	195
181	247
234	198
234	84
233	222
14	131
208	15
17	103
49	206
145	16
130	180
43	162
76	221
129	34
255	243
129	6
224	98
28	46
32	27
150	39
138	124
68	169
141	147
158	238
115	204
235	99
197	183
106	124
173	21
45	243
30	165
214	155
101	62
11	107
104	16
173	20
164	164
11	206
30	122
16	250
150	17
134	72
197	172
237	149
11	162
146	241
207	190
185	103
32	131
251	232
13	11
121	103
65	251
100	102
69	39
183	82
238	44
27	100
37	40
102	9
165	159
95	48
64	203
137	246
159	223
248	195
85	180
1	48
43	184
19	82
154	180
253	22
227	68
242	146
65	118
153	174
100	100
214	79
88	85
81	57
154	162
245	149
143	83
14	98
235	202
66	126
11	61
76	180
54	44
226	240
68	45
122	51
123	248
12	175
205	199
209	84
117	248
19	193
79	38
237	3
188	21
103	235
32	73
114	28
138	70
70	237
186	60
237	30
213	95
21	73
168	112
130	213
154	75
213	117
147	132
144	197
173	170
138	66
195	165
136	164
83	12
82	58
249	138
12	193
176	24
19	151
150	17
120	248
176	208
81	197
57	225
233	207
118	104
192	82
224	36
137	222
54	250
242	203
128	181
15	57
84	167
89	161
170	163
166	205
116	106
138	215
115	166
213	251
190	69
78	49
196	224
78	179
241	114
116	123
124	212
64	36
215	87
211	84
79	238
208	13
184	135
205	111
56	4
23	184
108	39
229	30
122	207
62	254
175	75
171	223
19	203
5	118
149	44
121	213
36	103
188	109
20	37
27	181
25	253
65	149
54	41
89	11
239	50
249	33
139	153
123	45
218	64
57	215
159	56
158	189
73	208
118	171
187	75
78	239
67	247
180	141
219	21
2	107
255	144
69	196
222	24
108	27
206	156
133	163
136	185
94	222
60	67
212	81
126	49
151	244
174	148
1	162
89	239
11	149
231	79
179	132
109	245
6	189
253	201
237	164
47	40
20	57
135	45
111	207
45	32
65	129
23	83
93	35
22	213
120	189
180	237
161	56
124	174
39	172
100	77
241	63
102	132
43	168
189	153
77	122
130	135
157	154
172	188
154	83
197	28
2	163
25	60
1	147
122	196
111	192
8	4
214	141
119	85
236	206
240	110
247	245
35	241
195	235
168	230
33	88
249	31
130	190
212	22
194	114
190	254
74	69
223	66
73	84
171	71
31	12
55	18
110	2
104	127
205	239
91	181
178	157
159	225
40	223
30	79
50	11
89	21
239	255
48	246
238	141
98	132
107	49
195	68
57	130
78	51
53	128
190	72
6	248
217	44
232	113
186	206
214	164
39	47
94	92
143	55
225	175
169	235
164	118
223	219
211	77
84	78
194	255
77	208
120	75
220	230
77	177
50	78
138	169
54	19
163	38
233	251
183	48
163	106
15	140
58	130
70	24
249	189
199	134
223	235
183	203
155	215
150	26
130	113
221	33
245	50
52	190
241	204
142	106
215	76
219	164
245	74
79	113
103	82
176	82
180	149
143	155
59	64
188	4
77	119
214	14
239	227
25	203
127	90
181	156
251	110
131	236
137	114
252	137
79	155
226	76
104	134
5	198
175	223
130	101
121	137
67	207
90	242
30	253
79	37
160	143
19	124
117	7
179	129
15	51
233	182
84	45
96	20
14	19
177	74
39	247
16	124
41	81
175	224
88	211
2	178
68	235
81	174
141	2
1	158
100	38
137	94
191	143
99	92
186	236
13	190
232	93
156	255
228	69
67	96
187	163
69	120
46	158
108	165
100	177
34	127
152	31
11	230
142	215
164	91
86	119
35	58
66	103
8	135
40	202
198	134
50	187
72	114
81	185
5	109
15	232
20	110
242	189
53	212
218	225
112	40
142	97
253	53
185	30
161	224
85	170
44	7
91	51
10	186
32	126
167	245
192	7
250	100
185	187
165	102
129	122
148	47
212	171
85	141
12	164
241	247
97	128
15	140
109	234
63	131
180	99
137	203
175	212
161	137
178	46
65	147
255	229
57	119
152	97
238	225
9	170
137	118
129	27
90	102
106	209
165	196
76	174
146	59
171	149
233	108
39	51
197	123
47	255
130	246
81	81
237	60
5	88
171	101
20	190
92	198
223	106
181	37
78	137
142	241
17	210
6	177
213	194
47	192
135	200
23	181
197	18
97	135
153	250
64	91
132	88
40	192
241	196
208	180
203	202
4	156
249	245
193	244
99	27
235	250
179	38
134	172
79	43
243	17
31	116
99	207
151	159
197	116
246	239
154	115
27	68
97	252
198	247
56	78
90	12
50	240
217	65
52	56
107	6
194	48
36	90
32	203
244	1
237	239
52	252
242	198
250	53
246	11
191	15
157	25
192	9
192	40
152	48
1	145
198	23
45	79
152	134
226	140
17	226
234	175
203	95
144	68
181	167
51	121
165	163
136	175
36	38
249	8
128	225
172	185
130	128
231	181
139	141
50	187
169	192
6	203
74	117
34	113
253	43
153	255
226	39
78	33
33	37
188	54
246	109
115	221
214	114
239	177
116	31
56	138
235	205
122	87
30	143
157	78
132	147
5	112
203	251
207	64
81	207
109	236
72	68
106	26
133	171
220	255
103	12
43	250
194	131
220	241
85	126
121	22
177	56
108	234
42	103
109	101
63	42
71	162
40	237
199	62
102	236
236	241
4	150
134	158
128	199
89	232
113	236
100	255
20	4
19	20
179	80
86	152
9	138
240	192
206	193
228	108
200	68
236	251
218	154
239	123
183	180
207	113
164	74
197	234
177	101
158	95
202	169
168	62
133	161
50	55
208	236
187	195
23	69
15	82
101	172
139	33
169	43
161	88
95	21
64	168
62	178
18	174
114	113
220	122
118	232
244	121
